CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TenureDays,PurchaseFreqPerMonth
102693,1,67,61249.59,914.1729850746268,288,6.979166666666667
102694,1,116,120033.94,1034.7753448275862,580,6.0
102695,4,34,34645.340000000004,1018.9805882352942,203,5.024630541871921
102696,48,2,4452.01,2226.005,19,3.1578947368421053
102697,114,11,14291.539999999999,1299.230909090909,128,2.578125
102698,176,6,3562.22,593.7033333333333,43,4.186046511627907
102699,301,8,7922.03,990.25375,298,0.8053691275167785
102700,268,16,13654.800000000001,853.4250000000001,194,2.4742268041237114
102701,432,12,12689.17,1057.4308333333333,208,1.7307692307692306
102702,1,71,58621.96,825.6614084507042,648,3.2870370370370368
102703,1,23,20442.96,888.8243478260869,174,3.9655172413793105
102704,4,89,79159.1,889.4280898876406,614,4.348534201954398
102705,12,40,38098.45,952.46125,278,4.316546762589928
102706,5,63,57136.67,906.9312698412698,525,3.6
102707,240,45,45643.42,1014.2982222222222,392,3.443877551020408
102708,125,12,8170.13,680.8441666666666,95,3.7894736842105265
102709,4,75,80233.39,1069.7785333333334,640,3.515625
102710,19,8,7900.92,987.615,91,2.6373626373626373
102711,2,37,40739.56,1101.069189189189,387,2.8682170542635657
102712,3,14,12379.44,884.2457142857144,74,5.675675675675675
102713,15,122,110971.59,909.6031967213114,584,6.267123287671233
102714,102,4,2972.25,743.0625,52,2.3076923076923075
102715,7,9,7508.84,834.3155555555555,84,3.2142857142857144
102716,3,14,13401.19,957.2278571428571,149,2.8187919463087248
102717,330,22,20304.35,922.925,230,2.869565217391304
102718,12,70,72568.62,1036.6945714285714,397,5.289672544080605
102719,65,3,3766.6400000000003,1255.5466666666669,18,5.0
102720,61,47,42692.22,908.3451063829788,618,2.2815533980582523
102721,9,28,32326.65,1154.5232142857144,238,3.5294117647058822
102722,6,30,26439.94,881.3313333333333,379,2.37467018469657
102723,227,11,10936.09,994.19,126,2.619047619047619
102724,1,44,40809.87,927.4970454545455,377,3.5013262599469495
102725,230,7,9839.31,1405.6157142857141,45,4.666666666666667
102726,3,10,10057.96,1005.7959999999999,161,1.863354037267081
102727,148,3,2880.94,960.3133333333334,33,2.727272727272727
102728,1,92,92314.47,1003.4181521739131,701,3.9372325249643367
102729,20,25,21298.65,851.946,510,1.4705882352941178
102730,13,77,66400.58,862.3451948051949,329,7.0212765957446805
102731,7,81,72132.49,890.5245679012346,393,6.183206106870229
102732,12,56,45029.29,804.0944642857143,348,4.827586206896552
102733,2,90,84685.85,940.953888888889,674,4.005934718100891
102734,241,9,8062.5,895.8333333333334,70,3.8571428571428568
102735,28,36,33929.74,942.4927777777777,662,1.6314199395770392
102736,336,50,45967.53,919.3506,322,4.658385093167702
102737,56,8,8165.87,1020.73375,39,6.153846153846153
102738,11,23,23374.99,1016.3039130434784,176,3.920454545454546
102739,59,12,12348.99,1029.0825,85,4.235294117647059
102740,294,21,20952.04,997.7161904761905,296,2.128378378378378
102741,12,15,15510.71,1034.0473333333332,209,2.15311004784689
102742,5,43,34549.6,803.4790697674418,695,1.856115107913669
102743,530,5,3503.29,700.658,129,1.1627906976744187
102744,3,60,59226.05,987.1008333333334,320,5.625
102745,243,5,3684.99,736.9979999999999,55,2.7272727272727275
102746,417,22,22261.03,1011.8649999999999,257,2.568093385214008
102747,158,9,11378.8,1264.3111111111111,91,2.967032967032967
102748,89,4,5339.09,1334.7725,43,2.7906976744186047
102749,1,73,57437.53,786.8154794520548,426,5.140845070422536
102750,3,62,53095.96,856.3864516129032,346,5.375722543352601
102751,239,31,31747.85,1024.124193548387,231,4.025974025974026
102752,1,11,8659.94,787.2672727272728,111,2.972972972972973
102753,98,21,27922.52,1329.6438095238095,131,4.809160305343512
102754,275,1,126.28,126.28,1,30.0
102755,3,46,43842.23,953.0919565217392,721,1.9140083217753119
102756,7,57,54382.67,954.0819298245614,273,6.263736263736264
102757,2,80,66128.56,826.607,410,5.853658536585366
102758,18,19,18429.94,969.9968421052631,236,2.415254237288136
102759,1,56,50302.69,898.2623214285715,556,3.0215827338129495
102760,357,21,11687.81,556.562380952381,276,2.2826086956521743
102761,7,51,43241.68,847.8760784313725,427,3.583138173302108
102762,296,14,14785.82,1056.1299999999999,115,3.652173913043478
102763,1,30,29565.98,985.5326666666666,314,2.8662420382165603
102764,455,22,24607.55,1118.5249999999999,232,2.8448275862068964
102765,22,27,28277.74,1047.3237037037038,413,1.9612590799031475
102766,2,25,21703.09,868.1236,285,2.6315789473684212
102767,29,9,8372.44,930.2711111111112,102,2.6470588235294117
102768,271,8,7219.12,902.39,371,0.6469002695417789
102769,53,5,6391.889999999999,1278.378,86,1.744186046511628
102770,23,48,43174.1,899.4604166666667,480,3.0
102771,180,9,10355.43,1150.6033333333335,43,6.27906976744186
102772,14,78,73274.28,939.4138461538462,652,3.5889570552147236
102773,170,2,2117.58,1058.79,23,2.608695652173913
102774,11,9,9924.26,1102.6955555555555,57,4.736842105263158
102775,9,28,21252.22,759.0078571428572,378,2.2222222222222223
102776,192,21,17290.25,823.3452380952381,119,5.294117647058823
102777,257,33,33851.25,1025.7954545454545,266,3.7218045112781954
102778,244,30,24716.61,823.8870000000001,380,2.368421052631579
102779,6,25,25017.86,1000.7144000000001,178,4.213483146067415
102780,5,21,22530.4,1072.8761904761905,108,5.833333333333333
102781,6,85,82874.86,974.9983529411764,638,3.9968652037617556
102782,87,18,16467.19,914.8438888888888,123,4.390243902439025
102783,175,2,1386.3600000000001,693.1800000000001,72,0.8333333333333334
102784,13,18,14505.99,805.8883333333333,178,3.033707865168539
102785,12,19,17780.46,935.8136842105263,291,1.9587628865979383
102786,26,5,5274.78,1054.956,66,2.2727272727272725
102787,23,33,29389.57,890.5930303030303,620,1.596774193548387
102788,334,17,18336.15,1078.5970588235296,351,1.4529914529914532
102789,2,107,97621.51,912.3505607476635,592,5.422297297297297
102790,3,60,60621.16,1010.3526666666668,653,2.756508422664625
102791,202,3,3286.0,1095.3333333333333,74,1.2162162162162162
102792,3,65,59029.99,908.1536923076923,345,5.6521739130434785
102793,5,19,22283.28,1172.8042105263157,141,4.042553191489362
102794,10,16,12763.55,797.721875,85,5.647058823529411
102795,322,5,3192.55,638.51,138,1.0869565217391306
102796,86,2,2007.62,1003.81,31,1.9354838709677418
102797,186,11,12798.24,1163.4763636363637,180,1.8333333333333333
102798,86,1,383.3,383.3,1,30.0
102799,14,48,46926.26,977.6304166666667,238,6.050420168067227
102800,190,22,22532.08,1024.1854545454546,219,3.0136986301369864
102801,9,47,38608.9,821.4659574468085,325,4.338461538461538
102802,265,10,9359.210000000001,935.921,268,1.1194029850746268
102803,1,78,62742.19,804.3870512820513,413,5.6658595641646485
102804,398,34,44012.3,1294.479411764706,302,3.377483443708609
102805,11,50,49350.78,987.0156,291,5.154639175257732
102806,465,17,16839.48,990.5576470588235,199,2.5628140703517586
102807,219,4,3942.63,985.6575,5,24.0
102809,101,7,7303.48,1043.3542857142857,88,2.3863636363636367
102810,301,8,4035.56,504.445,123,1.9512195121951221
102811,2,18,18952.45,1052.913888888889,345,1.565217391304348
102812,10,59,57160.46,968.8213559322033,292,6.061643835616439
102813,2,19,17093.65,899.6657894736843,280,2.0357142857142856
102814,314,10,10512.56,1051.2559999999999,115,2.608695652173913
102815,2,97,85319.36,879.5810309278351,595,4.890756302521009
102816,1,27,23884.6,884.6148148148147,605,1.3388429752066116
102817,17,35,34565.6,987.5885714285714,563,1.8650088809946714
102818,7,50,45987.62,919.7524000000001,699,2.1459227467811157
102819,188,1,858.08,858.08,1,30.0
102820,355,8,6450.990000000001,806.3737500000001,88,2.7272727272727275
102821,340,5,3711.36,742.272,238,0.6302521008403361
102822,88,12,10794.48,899.54,82,4.390243902439025
102823,167,27,23891.84,884.882962962963,262,3.0916030534351147
102824,4,26,26366.62,1014.1007692307692,213,3.6619718309859155
102825,84,3,4796.36,1598.7866666666666,52,1.7307692307692306
102826,4,100,97439.22,974.3922,503,5.964214711729623
102827,476,12,13923.93,1160.3275,146,2.4657534246575343
102828,3,123,113568.9,923.3243902439024,608,6.069078947368421
102829,30,33,30629.13,928.1554545454546,230,4.304347826086956
102830,247,17,22321.38,1313.0223529411765,70,7.285714285714286
102831,208,49,38443.81,784.5675510204081,351,4.188034188034188
102832,9,25,24788.39,991.5355999999999,282,2.6595744680851063
102833,232,4,2218.39,554.5975,70,1.7142857142857142
102834,83,4,3990.53,997.6325,48,2.5
102835,143,2,4235.57,2117.785,23,2.608695652173913
102836,266,14,12034.85,859.6321428571429,239,1.7573221757322175
102837,4,19,24468.1,1287.7947368421053,122,4.672131147540984
102838,12,67,63831.46,952.7083582089552,294,6.836734693877551
102839,17,30,28107.21,936.9069999999999,191,4.712041884816754
102840,114,1,16.6,16.6,1,30.0
102841,7,24,21978.21,915.75875,307,2.3452768729641695
102842,18,60,61263.28,1021.0546666666667,630,2.857142857142857
102843,225,14,15783.4,1127.3857142857144,118,3.5593220338983054
102844,83,8,8461.44,1057.68,45,5.333333333333333
102845,2,71,73273.69,1032.0238028169015,612,3.480392156862745
102846,24,64,58543.6,914.74375,539,3.5621521335807054
102847,369,30,29286.0,976.2,284,3.169014084507042
102848,3,27,34320.98,1271.1474074074076,165,4.909090909090909
102849,187,2,1306.9499999999998,653.4749999999999,25,2.4
102850,5,83,81144.83,977.6485542168675,457,5.4485776805251644
102851,274,49,50591.45,1032.4785714285713,419,3.5083532219570404
102852,4,12,11357.86,946.4883333333333,102,3.5294117647058822
102853,10,6,8016.09,1336.015,55,3.272727272727273
102854,12,94,88532.78,941.838085106383,521,5.412667946257198
102855,1,85,79557.99,935.9763529411765,603,4.2288557213930345
102856,30,10,14720.85,1472.085,104,2.8846153846153846
102857,3,34,30090.670000000002,885.019705882353,244,4.180327868852459
102858,7,62,57508.18,927.5512903225806,465,4.0
102859,1,26,21343.8,820.9153846153846,428,1.822429906542056
102860,1,51,42301.07,829.4327450980392,285,5.368421052631579
102861,26,19,16412.83,863.8331578947369,270,2.111111111111111
102862,365,15,12251.210000000001,816.7473333333334,260,1.7307692307692308
102863,139,10,10086.4,1008.64,68,4.411764705882353
102864,2,56,54948.92,981.2307142857143,565,2.9734513274336285
102865,4,74,81674.29,1103.7066216216215,525,4.228571428571429
102866,11,16,17726.4,1107.9,150,3.2
102867,1,21,21594.16,1028.2933333333333,144,4.375
102868,3,45,46341.04,1029.800888888889,252,5.357142857142857
102869,114,10,8016.59,801.659,99,3.0303030303030303
102870,411,24,21806.47,908.6029166666667,180,4.0
102871,277,8,8675.95,1084.49375,66,3.6363636363636362
102872,11,61,66516.03,1090.4267213114754,647,2.8284389489953634
102873,1,51,53586.05,1050.706862745098,342,4.473684210526316
102874,6,13,12570.59,966.9684615384615,196,1.989795918367347
102875,273,12,8863.59,738.6325,183,1.9672131147540985
102876,171,8,7490.04,936.255,140,1.7142857142857142
102877,43,5,3218.53,643.706,36,4.166666666666667
102878,240,28,28907.1,1032.3964285714285,291,2.8865979381443303
102879,367,8,7525.92,940.74,71,3.380281690140845
102880,44,42,41761.79,994.3283333333334,334,3.7724550898203595
102881,268,25,25009.47,1000.3788000000001,297,2.525252525252525
102882,23,19,17374.920000000002,914.4694736842106,358,1.5921787709497206
102883,12,24,22094.03,920.5845833333333,344,2.0930232558139537
102884,1,77,76733.35,996.5370129870131,437,5.286041189931351
102885,100,2,2370.76,1185.38,7,8.571428571428571
102886,98,4,1874.8899999999999,468.72249999999997,22,5.454545454545455
102887,61,4,3405.0899999999997,851.2724999999999,34,3.5294117647058822
102888,44,29,29488.19,1016.8341379310344,303,2.871287128712871
102889,263,4,2579.44,644.86,61,1.9672131147540985
102890,12,55,62762.6,1141.1381818181817,645,2.558139534883721
102891,237,6,6099.23,1016.5383333333333,191,0.9424083769633509
102892,48,57,56476.74,990.8199999999999,450,3.8
102893,113,20,29503.24,1475.162,115,5.217391304347826
102894,5,35,30018.84,857.6811428571428,189,5.555555555555555
102895,145,25,23462.28,938.4911999999999,206,3.6407766990291264
102896,1,113,111339.46,985.3049557522124,713,4.754558204768584
102897,80,7,6751.75,964.5357142857143,94,2.2340425531914896
102899,163,1,1528.42,1528.42,1,30.0
102900,424,9,7803.33,867.0366666666666,85,3.176470588235294
102901,7,27,24983.78,925.3251851851851,251,3.2270916334661353
102902,2,20,17495.64,874.7819999999999,218,2.7522935779816513
102903,2,7,4554.18,650.5971428571429,71,2.9577464788732395
102904,3,12,12853.539999999999,1071.1283333333333,98,3.673469387755102
102905,21,14,20985.6,1498.9714285714285,253,1.6600790513833992
102906,77,24,22516.23,938.17625,592,1.2162162162162162
102907,52,2,1319.09,659.545,17,3.5294117647058822
102908,14,29,22406.35,772.6327586206896,527,1.650853889943074
102909,210,8,5588.89,698.61125,77,3.1168831168831166
102910,352,3,1838.6299999999999,612.8766666666667,64,1.40625
102911,209,29,24536.52,846.0868965517242,372,2.338709677419355
102912,54,5,2038.19,407.63800000000003,55,2.7272727272727275
102913,4,20,16889.86,844.493,273,2.197802197802198
102914,381,13,15234.6,1171.8923076923077,107,3.644859813084112
102915,139,9,6090.9,676.7666666666667,77,3.506493506493506
102917,7,69,67184.27,973.6850724637682,437,4.736842105263158
102918,318,25,23572.78,942.9112,180,4.166666666666667
102919,379,13,14666.289999999999,1128.1761538461537,199,1.9597989949748742
102920,207,11,12394.17,1126.7427272727273,280,1.1785714285714286
102921,204,25,26218.32,1048.7328,282,2.6595744680851063
102922,113,1,136.9,136.9,1,30.0
102923,28,4,4495.86,1123.965,59,2.0338983050847457
102924,1,49,43150.49,880.6222448979591,439,3.348519362186788
102925,260,41,35513.3,866.1780487804879,321,3.8317757009345796
102926,3,32,29757.06,929.908125,258,3.7209302325581395
102927,435,35,31967.21,913.3488571428571,261,4.022988505747127
102928,1,39,34591.98,886.9738461538462,306,3.823529411764706
102929,2,3,2483.99,827.9966666666666,66,1.3636363636363635
102930,348,5,2293.1,458.62,71,2.112676056338028
102931,2,6,4160.26,693.3766666666667,62,2.9032258064516125
102932,233,2,462.78999999999996,231.39499999999998,15,4.0
102933,1,11,6230.18,566.38,136,2.4264705882352944
102934,21,69,62624.04,907.5947826086957,445,4.651685393258426
102935,1,39,40863.53,1047.7828205128205,192,6.09375
102936,200,19,18579.850000000002,977.8868421052633,257,2.217898832684825
102937,2,22,20789.44,944.9745454545454,231,2.857142857142857
102938,14,78,75835.26,972.246923076923,461,5.075921908893709
102939,11,59,56268.36,953.7010169491525,343,5.160349854227405
102940,3,114,101601.55,891.2416666666667,687,4.978165938864629
102941,238,5,5425.35,1085.0700000000002,49,3.061224489795918
102942,8,18,16505.64,916.98,99,5.454545454545455
102943,5,36,30856.06,857.1127777777779,226,4.778761061946903
102944,9,47,45080.88,959.1676595744681,533,2.645403377110694
102945,1,50,40770.05,815.4010000000001,506,2.9644268774703555
102947,230,25,21778.52,871.1408,333,2.2522522522522523
102948,193,7,7768.650000000001,1109.807142857143,86,2.441860465116279
102949,54,11,9105.31,827.7554545454545,186,1.7741935483870968
102950,139,8,7579.87,947.48375,133,1.8045112781954886
102951,249,1,1530.69,1530.69,1,30.0
102952,3,19,22389.82,1178.4115789473683,71,8.028169014084506
102954,2,59,60224.59,1020.7557627118643,466,3.7982832618025753
102955,198,12,10662.49,888.5408333333334,209,1.7224880382775118
102956,8,92,77392.16,841.2191304347826,550,5.0181818181818185
102957,4,22,21363.77,971.0804545454546,436,1.5137614678899083
102958,9,13,13489.34,1037.6415384615384,101,3.8613861386138613
102959,11,73,67146.76,919.8186301369863,639,3.4272300469483565
102960,19,24,22100.65,920.8604166666668,627,1.1483253588516746
102961,20,91,75034.77,824.5579120879121,695,3.9280575539568345
102962,10,39,40166.96,1029.9220512820514,482,2.4273858921161824
102963,458,2,1399.99,699.995,67,0.8955223880597015
102964,106,15,11905.33,793.6886666666667,170,2.6470588235294117
102965,173,22,24134.64,1097.0290909090909,148,4.45945945945946
102966,22,7,5500.57,785.7957142857142,99,2.121212121212121
102967,4,12,9415.39,784.6158333333333,75,4.8
102968,9,27,23476.45,869.4981481481482,511,1.5851272015655575
102969,300,44,35236.64,800.8327272727273,353,3.7393767705382435
102970,90,6,4897.93,816.3216666666667,15,12.0
102971,303,26,25072.99,964.3457692307693,317,2.460567823343849
102972,295,25,26809.03,1072.3612,346,2.167630057803468
102973,20,10,6858.05,685.8050000000001,251,1.195219123505976
102974,16,12,10484.69,873.7241666666667,201,1.791044776119403
102975,5,84,76179.93,906.9039285714285,499,5.050100200400801
102976,204,7,5595.94,799.42,80,2.625
102977,8,117,106144.37,907.2168376068375,691,5.079594790159189
102978,242,12,12762.79,1063.5658333333333,266,1.3533834586466165
102979,73,1,1453.55,1453.55,1,30.0
102980,18,30,29016.89,967.2296666666666,183,4.918032786885246
102981,348,22,17132.11,778.7322727272727,269,2.453531598513011
102982,47,5,4511.9800000000005,902.3960000000001,49,3.061224489795918
102983,216,22,18761.4,852.7909090909092,216,3.0555555555555554
102984,15,39,34231.32,877.7261538461538,473,2.473572938689218
102985,4,18,23175.98,1287.5544444444445,214,2.5233644859813085
102986,221,20,19132.36,956.618,288,2.0833333333333335
102987,156,3,2498.98,832.9933333333333,40,2.25
102988,5,32,32486.96,1015.2175,676,1.4201183431952662
102989,15,14,15066.09,1076.1492857142857,76,5.526315789473684
102990,165,3,2838.0,946.0,42,2.142857142857143
102991,251,5,5360.97,1072.194,79,1.89873417721519
102992,68,2,1624.86,812.43,5,12.0
102993,8,74,69112.16,933.9481081081082,614,3.6156351791530947
102994,5,29,29228.85,1007.8913793103447,633,1.3744075829383886
102995,398,21,21911.84,1043.4209523809525,279,2.258064516129032
102996,31,37,35679.65,964.314864864865,345,3.217391304347826
102997,137,3,2983.1800000000003,994.3933333333334,70,1.2857142857142856
102998,4,83,81511.85,982.070481927711,470,5.297872340425532
102999,242,18,16101.9,894.55,121,4.462809917355372
103000,69,10,7868.26,786.826,82,3.658536585365854
103001,256,13,13777.460000000001,1059.8046153846155,295,1.3220338983050848
103002,439,6,6814.41,1135.735,153,1.1764705882352942
103003,391,11,12762.550000000001,1160.2318181818182,125,2.6399999999999997
103004,15,6,13594.25,2265.7083333333335,109,1.651376146788991
103005,6,34,28121.45,827.1014705882353,457,2.2319474835886215
103006,86,3,2287.85,762.6166666666667,9,10.0
103007,2,58,46411.11,800.191551724138,536,3.246268656716418
103008,130,16,14474.31,904.644375,185,2.5945945945945943
103009,31,16,12002.72,750.17,429,1.1188811188811187
103010,194,17,17126.13,1007.419411764706,223,2.286995515695067
103011,4,54,53300.3,987.0425925925927,487,3.326488706365503
103012,236,8,4087.5,510.9375,331,0.7250755287009063
103013,9,18,15957.66,886.5366666666666,217,2.488479262672811
103014,14,26,26454.78,1017.4915384615384,438,1.7808219178082192
103015,11,71,67690.19,953.382957746479,408,5.220588235294118
103016,294,9,5819.58,646.62,79,3.4177215189873418
103017,3,23,16037.75,697.2934782608696,159,4.339622641509434
103018,9,80,82157.53,1026.969125,426,5.633802816901409
103019,195,13,16593.15,1276.396153846154,200,1.95
103020,219,19,17077.86,898.8347368421053,138,4.130434782608696
103021,6,61,57230.45,938.2040983606557,516,3.546511627906977
103022,30,27,25385.04,940.1866666666667,662,1.2235649546827794
103023,71,1,587.62,587.62,1,30.0
103024,384,32,27682.22,865.069375,261,3.6781609195402303
103025,11,38,40539.06,1066.8173684210526,278,4.100719424460431
103026,2,40,37318.0,932.95,175,6.857142857142858
103027,133,3,4621.83,1540.61,25,3.5999999999999996
103028,9,40,33845.92,846.1479999999999,475,2.526315789473684
103029,399,19,18394.35,968.1236842105262,145,3.931034482758621
103030,1,42,41939.88,998.5685714285713,641,1.9656786271450857
103031,7,8,5263.0,657.875,63,3.8095238095238093
103032,88,1,98.98,98.98,1,30.0
103033,4,46,45167.11,981.893695652174,300,4.6
103034,1,49,51405.33,1049.0883673469389,597,2.462311557788945
103035,314,16,16897.4,1056.0875,166,2.891566265060241
103036,10,14,15336.95,1095.4964285714286,60,7.0
103037,1,70,63964.96,913.7851428571429,550,3.8181818181818183
103038,103,3,976.5699999999999,325.5233333333333,19,4.736842105263158
103039,595,2,2233.32,1116.66,40,1.5
103040,258,4,3333.89,833.4725,163,0.7361963190184049
103041,31,91,87248.57,958.7754945054946,673,4.056463595839524
103042,16,63,65312.61,1036.7080952380952,457,4.13566739606127
103043,77,22,25363.32,1152.8781818181817,508,1.2992125984251968
103044,30,5,5927.83,1185.566,24,6.25
103045,1,48,40988.56,853.9283333333333,518,2.77992277992278
103046,285,28,30489.05,1088.8946428571428,252,3.333333333333333
103047,281,11,10807.16,982.4690909090909,63,5.238095238095238
103048,44,69,60223.41,872.803043478261,458,4.519650655021834
103049,28,18,15263.53,847.973888888889,361,1.4958448753462603
103050,1,66,59039.03,894.5307575757575,471,4.203821656050955
103051,267,25,21309.53,852.3811999999999,428,1.7523364485981308
103052,212,14,14007.69,1000.5492857142857,267,1.5730337078651684
103053,7,86,84254.0,979.6976744186046,627,4.114832535885168
103054,5,107,96600.74,902.8106542056075,689,4.658925979680697
103055,3,83,79061.66,952.5501204819277,706,3.526912181303116
103056,214,10,9634.63,963.463,117,2.5641025641025643
103057,6,30,29047.45,968.2483333333333,614,1.465798045602606
103058,386,15,12508.460000000001,833.8973333333334,123,3.658536585365854
103059,2,74,64766.21,875.219054054054,523,4.244741873804971
103060,268,15,11160.84,744.056,187,2.406417112299465
103061,22,26,19980.27,768.4719230769231,254,3.0708661417322833
103062,1,50,44344.61,886.8922,408,3.6764705882352944
103063,416,29,28267.92,974.7558620689655,210,4.142857142857143
103064,48,3,4050.42,1350.14,1,90.0
103065,20,22,19078.27,867.194090909091,110,6.0
103066,6,74,70696.12,955.3529729729729,399,5.56390977443609
103067,3,5,2555.6,511.12,51,2.9411764705882355
103068,6,92,72358.38,786.5041304347826,540,5.111111111111111
103069,202,4,3728.75,932.1875,93,1.2903225806451613
103070,57,2,2232.1,1116.05,16,3.75
103071,18,34,33458.35,984.0691176470588,671,1.5201192250372577
103072,35,20,23352.52,1167.626,576,1.0416666666666667
103073,257,16,13283.6,830.225,347,1.38328530259366
103074,69,14,10519.11,751.365,80,5.25
103075,213,17,17294.53,1017.325294117647,173,2.947976878612717
103076,41,19,16102.619999999999,847.5063157894737,390,1.4615384615384615
103077,2,14,14493.86,1035.2757142857142,98,4.285714285714286
103078,30,26,21569.84,829.6092307692307,277,2.815884476534296
103079,14,7,5751.41,821.63,45,4.666666666666667
103080,43,2,330.11,165.055,4,15.0
103081,4,14,11989.37,856.3835714285715,225,1.8666666666666667
103082,449,10,6471.27,647.1270000000001,256,1.171875
103083,5,24,22403.2,933.4666666666667,129,5.5813953488372094
103084,293,28,22024.89,786.6032142857142,265,3.1698113207547167
103085,407,24,20638.29,859.92875,256,2.8125
103086,4,45,41958.69,932.4153333333334,598,2.25752508361204
103087,259,15,13930.34,928.6893333333334,133,3.3834586466165413
103088,13,45,42787.45,950.8322222222222,309,4.368932038834951
103089,6,78,73839.2,946.6564102564103,403,5.806451612903226
103090,4,29,22128.9,763.0655172413793,357,2.436974789915966
103091,21,20,21595.27,1079.7635,560,1.0714285714285714
103092,1,121,112782.55,932.0871900826446,656,5.533536585365853
103093,10,67,62005.98,925.4623880597015,341,5.894428152492669
103094,183,5,5661.01,1132.202,19,7.894736842105264
103095,188,9,9785.48,1087.2755555555555,99,2.7272727272727275
103096,23,34,26746.29,786.6555882352941,285,3.5789473684210527
103097,10,11,8062.71,732.9736363636364,69,4.782608695652175
103098,42,14,14291.56,1020.8257142857143,313,1.3418530351437699
103099,493,10,9308.18,930.818,139,2.158273381294964
103100,339,9,11449.59,1272.1766666666667,200,1.3499999999999999
103101,10,53,56790.36,1071.5162264150943,521,3.0518234165067177
103102,193,7,6917.88,988.2685714285715,91,2.307692307692308
103103,5,80,79139.66,989.24575,609,3.9408866995073892
103104,125,11,13683.66,1243.969090909091,170,1.9411764705882353
103105,333,15,8523.05,568.2033333333333,235,1.9148936170212767
103106,3,62,53510.92,863.0793548387096,396,4.696969696969697
103107,22,46,43801.35,952.2032608695652,487,2.833675564681725
103108,159,12,9222.2,768.5166666666668,49,7.346938775510204
103109,30,27,29173.41,1080.4966666666667,441,1.836734693877551
103110,13,65,61056.93,939.3373846153846,472,4.13135593220339
103111,63,4,4387.46,1096.865,26,4.615384615384615
103112,341,27,18900.24,700.0088888888889,313,2.587859424920128
103113,13,43,33901.81,788.4141860465115,489,2.638036809815951
103114,6,60,53036.72,883.9453333333333,503,3.5785288270377738
103115,9,45,44294.75,984.3277777777778,397,3.400503778337532
103116,227,34,35007.5,1029.6323529411766,360,2.8333333333333335
103117,444,18,17078.0,948.7777777777778,172,3.13953488372093
103118,2,130,117021.94,900.1687692307693,710,5.492957746478873
103119,2,97,89062.44,918.1694845360825,581,5.008605851979346
103120,189,3,2445.29,815.0966666666667,76,1.1842105263157896
103121,13,74,66586.03,899.8112162162162,573,3.8743455497382198
103122,8,40,40600.79,1015.01975,538,2.2304832713754648
103123,207,13,12436.07,956.6207692307692,84,4.642857142857143
103124,282,6,4854.82,809.1366666666667,114,1.5789473684210527
103125,11,52,52492.39,1009.4690384615385,512,3.046875
103126,12,26,18183.69,699.3726923076922,523,1.491395793499044
103127,14,100,103301.69,1033.0169,525,5.714285714285714
103128,354,22,18025.57,819.3440909090909,333,1.981981981981982
103129,20,27,25486.17,943.9322222222222,339,2.389380530973451
103130,11,57,69551.91,1220.2089473684211,389,4.395886889460154
103131,319,16,15175.71,948.481875,341,1.407624633431085
103132,19,49,51553.37,1052.1095918367348,467,3.1477516059957176
103133,127,2,364.18,182.09,4,15.0
103134,32,9,6695.04,743.8933333333333,275,0.9818181818181819
103135,502,20,16916.44,845.8219999999999,189,3.174603174603175
103136,186,7,5053.46,721.9228571428572,139,1.5107913669064748
103137,5,24,22955.77,956.4904166666666,434,1.6589861751152073
103138,114,3,3621.73,1207.2433333333333,26,3.4615384615384612
103139,4,17,17521.52,1030.6776470588236,54,9.444444444444445
103140,6,48,44142.39,919.633125,612,2.3529411764705883
103141,3,105,98340.61,936.577238095238,616,5.113636363636363
103142,153,4,5035.89,1258.9725,47,2.5531914893617023
103143,472,8,5480.5,685.0625,205,1.1707317073170733
103144,178,11,8984.81,816.800909090909,97,3.402061855670103
103145,245,23,19777.81,859.9047826086957,155,4.451612903225806
103146,578,4,4160.400000000001,1040.1000000000001,96,1.25
103147,182,10,10324.91,1032.491,109,2.7522935779816513
103148,3,23,23325.24,1014.1408695652175,193,3.5751295336787563
103149,4,55,50840.31,924.3692727272727,458,3.6026200873362444
103150,458,15,20672.739999999998,1378.1826666666666,162,2.7777777777777777
103151,468,4,1544.77,386.1925,89,1.348314606741573
103152,292,28,24051.86,858.995,376,2.2340425531914896
103153,143,18,11034.38,613.021111111111,124,4.354838709677419
103154,269,8,9001.779999999999,1125.2224999999999,107,2.2429906542056073
103155,3,58,58660.14,1011.381724137931,331,5.256797583081571
103156,31,20,14892.01,744.6005,322,1.863354037267081
103157,30,51,48742.58,955.736862745098,466,3.2832618025751072
103158,80,7,8758.61,1251.23,91,2.307692307692308
103159,73,28,27096.78,967.7421428571428,242,3.4710743801652892
103160,242,11,13841.49,1258.3172727272727,305,1.0819672131147542
103161,71,7,6441.01,920.1442857142857,93,2.258064516129032
103162,434,16,14396.67,899.791875,135,3.5555555555555554
103163,3,24,23182.65,965.94375,381,1.8897637795275593
103164,8,94,89617.56,953.3782978723405,632,4.462025316455696
103165,300,9,8410.3,934.4777777777776,171,1.5789473684210527
103166,7,21,13244.41,630.6861904761905,248,2.540322580645161
103167,197,5,2076.39,415.27799999999996,116,1.293103448275862
103168,10,11,16084.619999999999,1462.2381818181818,91,3.6263736263736264
103169,41,32,36826.89,1150.8403125,336,2.857142857142857
103170,454,7,7305.57,1043.652857142857,161,1.3043478260869565
