CustomerID,Recency,Frequency,Monetary,AvgBasketSize,DistinctProducts,TenureDays,AvgOrderValue,PurchaseFreqPerMonth,Churn,ChurnProbability,ChurnRiskTier
102692,29,2,3053.6699999999996,9.0,6,26,1526.8349999999998,2.3076923076923075,0,0.40329462,Medium
102693,8,22,19977.66,6.861538461538461,49,96,908.0754545454546,6.875,0,0.09799272,Low
102694,1,68,76458.06999999999,7.888888888888889,96,395,1124.383382352941,5.1645569620253164,0,0.021839224,Low
102695,1,6,4975.8,6.444444444444445,17,20,829.3000000000001,9.0,0,0.085951075,Low
102697,9,4,6271.8099999999995,7.066666666666666,14,49,1567.9524999999999,2.4489795918367347,0,0.32164207,Medium
102698,11,2,1490.58,7.2,5,23,745.29,2.608695652173913,0,0.31667915,Medium
102699,116,8,7922.03,9.058823529411764,17,298,990.25375,0.8053691275167785,1,0.97431016,High
102700,83,16,13654.800000000001,6.930232558139535,33,194,853.4250000000001,2.4742268041237114,1,0.934382,High
102701,247,12,12689.17,7.382352941176471,28,208,1057.4308333333333,1.7307692307692306,1,0.97665566,High
102702,9,52,43029.93,6.764285714285714,83,455,827.4986538461538,3.428571428571429,0,0.026087094,Low
102704,7,62,50299.54,6.925,93,427,811.2829032258064,4.355971896955504,0,0.026679963,Low
102705,4,20,20066.14,7.7272727272727275,50,101,1003.307,5.9405940594059405,0,0.06422007,Low
102706,3,44,38374.6,7.304347826086956,76,342,872.15,3.8596491228070176,0,0.038472593,Low
102707,55,45,45643.42,7.933333333333334,72,392,1014.2982222222222,3.443877551020408,1,0.69702995,High
102708,5,5,1921.97,5.625,8,30,384.394,5.0,0,0.13832554,Low
102709,7,49,58546.23,8.242038216560509,85,452,1194.8210204081633,3.252212389380531,0,0.02538963,Low
102711,10,20,23165.27,8.366666666666667,47,194,1158.2635,3.0927835051546393,0,0.20353624,Low
102713,14,84,76140.08,7.424892703862661,104,400,906.4295238095239,6.3,0,0.031020058,Low
102717,145,22,20304.35,7.35,44,230,922.925,2.869565217391304,1,0.9767097,High
102718,2,41,40285.26,7.675,78,222,982.5673170731708,5.54054054054054,0,0.025833977,Low
102720,3,42,37990.8,6.756302521008403,78,490,904.5428571428572,2.5714285714285716,0,0.027048158,Low
102721,0,6,6805.33,8.5,18,63,1134.2216666666666,2.857142857142857,0,0.24860197,Low
102722,20,15,13775.52,7.871794871794871,28,180,918.368,2.5,0,0.4177816,Medium
102723,42,11,10936.09,6.96969696969697,29,126,994.19,2.619047619047619,1,0.73701364,High
102724,11,25,25674.420000000002,7.837837837837838,53,182,1026.9768000000001,4.120879120879121,0,0.13712613,Low
102725,45,7,9839.31,8.521739130434783,23,45,1405.6157142857141,4.666666666666667,1,0.7378046,High
102728,24,69,68543.3,7.5,97,493,993.3811594202899,4.198782961460446,0,0.057679992,Low
102729,10,13,13322.11,7.184210526315789,34,335,1024.7776923076924,1.164179104477612,0,0.19139042,Low
102730,0,35,28094.89,7.3076923076923075,60,157,802.7111428571428,6.687898089171974,0,0.03890542,Low
102731,0,40,37740.11,7.587719298245614,73,214,943.50275,5.607476635514018,0,0.031539883,Low
102732,22,26,17570.6,6.893939393939394,51,153,675.7923076923076,5.098039215686275,0,0.26306954,Low
102733,4,66,64332.38,7.5025641025641026,101,487,974.7330303030303,4.0657084188911705,0,0.023385998,Low
102734,56,9,8062.5,7.172413793103448,27,70,895.8333333333334,3.8571428571428568,1,0.841279,High
102735,1,26,23401.2,7.954545454545454,51,503,900.0461538461539,1.5506958250497018,0,0.040979005,Low
102736,151,50,45967.53,7.093959731543624,81,322,919.3506,4.658385093167702,1,0.9550055,High
102738,3,1,108.43,7.0,1,1,108.43,30.0,0,0.104365446,Low
102740,110,21,20952.04,7.932203389830509,49,296,997.7161904761905,2.128378378378378,1,0.9752,High
102741,37,1,1449.43,8.6,5,1,1449.43,30.0,0,0.31762117,Medium
102742,17,31,22724.37,6.565789473684211,59,498,733.044193548387,1.8674698795180722,0,0.058135405,Low
102743,345,5,3503.29,5.818181818181818,11,129,700.658,1.1627906976744187,1,0.9776105,High
102744,2,31,31808.9,7.709677419354839,63,136,1026.093548387097,6.838235294117648,0,0.032745097,Low
102745,58,5,3684.99,6.125,16,55,736.9979999999999,2.7272727272727275,1,0.859693,High
102746,232,22,22261.03,8.966101694915254,47,257,1011.8649999999999,2.568093385214008,1,0.9760369,High
102747,21,6,7178.28,7.375,15,43,1196.3799999999999,4.186046511627907,0,0.29966122,Low
102749,5,50,38771.53,6.959349593495935,75,237,775.4306,6.329113924050633,0,0.03015506,Low
102750,2,33,29563.64,7.4,62,162,895.8678787878788,6.111111111111111,0,0.033301838,Low
102751,54,31,31747.85,7.25,59,231,1024.124193548387,4.025974025974026,1,0.8261813,High
102753,1,8,11460.63,8.076923076923077,23,43,1432.57875,5.5813953488372094,0,0.0814194,Low
102754,90,1,126.28,14.0,1,1,126.28,30.0,1,0.9295593,High
102755,36,36,36451.89,7.514018691588785,64,503,1012.5525,2.1471172962226643,0,0.11429354,Low
102756,2,24,22454.36,7.362068965517241,46,92,935.5983333333334,7.826086956521738,0,0.047149193,Low
102757,0,44,35336.08,6.956140350877193,70,227,803.0927272727273,5.814977973568282,0,0.03152751,Low
102758,26,6,7760.3,7.681818181818182,22,43,1293.3833333333334,4.186046511627907,0,0.37070754,Medium
102759,24,46,40385.71,7.531746031746032,81,348,877.9502173913044,3.9655172413793105,0,0.13582489,Low
102760,172,21,11687.81,6.3,31,276,556.562380952381,2.2826086956521743,1,0.9766029,High
102761,23,31,25164.489999999998,7.05,58,225,811.7577419354838,4.133333333333334,0,0.3586804,Medium
102762,111,14,14785.82,6.5777777777777775,42,115,1056.1299999999999,3.652173913043478,1,0.9767097,High
102763,4,15,14856.56,7.2682926829268295,35,126,990.4373333333333,3.571428571428571,0,0.14122593,Low
102764,270,22,24607.55,7.605633802816901,57,232,1118.5249999999999,2.8448275862068964,1,0.9768059,High
102765,0,10,9377.210000000001,8.481481481481481,26,250,937.7210000000001,1.2,0,0.23259336,Low
102766,15,8,7594.64,8.777777777777779,18,87,949.33,2.7586206896551726,0,0.399369,Medium
102768,86,8,7219.12,8.0,18,371,902.39,0.6469002695417789,1,0.90101093,High
102770,4,32,28896.69,7.333333333333333,64,313,903.0215625,3.0670926517571884,0,0.08398919,Low
102771,0,7,7798.11,8.1,18,38,1114.0157142857142,5.526315789473684,0,0.08337392,Low
102772,13,62,55312.68,7.858895705521473,93,468,892.14,3.9743589743589745,0,0.031971768,Low
102773,8,1,1097.82,4.4,5,1,1097.82,30.0,0,0.14183101,Low
102775,4,13,8082.22,7.0,23,197,621.7092307692308,1.9796954314720814,0,0.22953442,Low
102776,7,21,17290.25,7.362068965517241,46,119,823.3452380952381,5.294117647058823,1,0.1172738,Low
102777,72,33,33851.25,7.438202247191011,65,266,1025.7954545454545,3.7218045112781954,1,0.9176382,High
102778,59,30,24716.61,7.67948717948718,54,380,823.8870000000001,2.368421052631579,1,0.836457,High
102781,2,65,64589.159999999996,7.26,102,457,993.6793846153846,4.266958424507659,0,0.023542069,Low
102782,1,6,6941.67,6.368421052631579,18,25,1156.945,7.199999999999999,0,0.08401199,Low
102783,62,1,700.0699999999999,6.333333333333333,3,1,700.0699999999999,30.0,0,0.69504684,High
102784,6,1,306.78,5.5,2,1,306.78,30.0,0,0.11109082,Low
102785,0,6,4696.53,6.0,10,119,782.755,1.5126050420168067,0,0.26079944,Low
102787,19,27,22551.579999999998,7.453125,56,440,835.2437037037037,1.840909090909091,0,0.05842093,Low
102788,149,17,18336.15,7.1923076923076925,43,351,1078.5970588235296,1.4529914529914532,1,0.96916986,High
102789,5,76,66653.76,7.303921568627451,98,405,877.0231578947368,5.62962962962963,0,0.022179574,Low
102790,1,38,34834.94,7.644230769230769,63,470,916.7089473684211,2.425531914893617,0,0.029551527,Low
102791,17,3,3286.0,8.333333333333334,12,74,1095.3333333333333,1.2162162162162162,1,0.46612567,Medium
102792,3,25,24573.55,7.409090909090909,52,160,982.942,4.6875,0,0.0503636,Low
102795,137,5,3192.55,7.0,12,138,638.51,1.0869565217391306,1,0.97751755,High
102797,1,11,12798.24,7.454545454545454,28,180,1163.4763636363637,1.8333333333333333,1,0.2355138,Low
102799,0,12,10343.75,6.903225806451613,27,68,861.9791666666666,5.294117647058823,0,0.08303989,Low
102800,5,22,22532.079999999998,7.283333333333333,50,219,1024.1854545454544,3.0136986301369864,1,0.1413456,Low
102801,0,18,12640.61,8.304347826086957,34,148,702.2561111111112,3.6486486486486487,0,0.13117932,Low
102802,80,10,9359.210000000001,7.3076923076923075,22,268,935.921,1.1194029850746268,1,0.91105556,High
102803,1,45,35972.58,7.406779661016949,78,229,799.3906666666667,5.895196506550218,0,0.024098976,Low
102804,213,34,44012.3,8.267857142857142,71,302,1294.479411764706,3.377483443708609,1,0.9698933,High
102805,6,21,21086.8,8.96551724137931,48,111,1004.1333333333333,5.675675675675675,0,0.06323727,Low
102806,280,17,16839.48,7.744186046511628,36,199,990.5576470588235,2.5628140703517586,1,0.9768059,High
102807,35,4,3942.63,6.7,9,5,985.6575,24.0,1,0.36548078,Medium
102809,3,2,2225.63,8.4,5,1,1112.815,60.0,0,0.084925964,Low
102810,116,8,4035.56,6.0,13,123,504.445,1.9512195121951221,1,0.977233,High
102811,22,6,7981.26,7.173913043478261,21,140,1330.21,1.2857142857142856,0,0.5229745,Medium
102812,5,24,21164.73,7.757142857142857,53,112,881.86375,6.428571428571429,0,0.0554983,Low
102813,6,7,8340.43,7.625,21,91,1191.49,2.307692307692308,0,0.29658422,Low
102814,129,10,10512.56,7.483870967741935,25,115,1051.2559999999999,2.608695652173913,1,0.977233,High
102815,0,65,56696.22,7.585987261146497,87,412,872.2495384615385,4.733009708737864,0,0.022650661,Low
102816,18,18,14892.6,7.0,38,404,827.3666666666667,1.3366336633663367,0,0.07841691,Low
102817,29,24,26119.33,7.287671232876712,58,365,1088.3054166666668,1.9726027397260275,0,0.21821028,Low
102818,3,31,28527.35,7.690476190476191,64,519,920.2370967741934,1.791907514450867,0,0.029551527,Low
102819,3,1,858.08,11.666666666666666,3,1,858.08,30.0,1,0.0997259,Low
102820,170,8,6450.99,7.277777777777778,17,88,806.37375,2.7272727272727275,1,0.97714907,High
102821,155,5,3711.36,8.583333333333334,10,238,742.272,0.6302521008403361,1,0.97811735,High
102823,11,22,19243.4,7.719298245614035,43,233,874.7,2.832618025751073,0,0.23361176,Low
102824,4,6,6942.01,7.842105263157895,18,28,1157.0016666666668,6.428571428571429,0,0.09358281,Low
102826,2,69,66194.24,7.422110552763819,97,320,959.336811594203,6.46875,0,0.024381055,Low
102827,291,12,13923.93,7.580645161290323,28,146,1160.3275,2.4657534246575343,1,0.97582835,High
102828,4,83,75831.0,7.712962962962963,104,422,913.6265060240963,5.900473933649289,0,0.022179574,Low
102829,5,14,14137.58,7.657894736842105,31,71,1009.8271428571428,5.915492957746479,0,0.07512503,Low
102830,62,17,22321.38,8.071428571428571,46,70,1313.0223529411765,7.285714285714286,1,0.7991607,High
102831,23,49,38443.81,7.0534351145038165,77,351,784.5675510204081,4.188034188034188,1,0.15059075,Low
102832,0,11,12412.93,7.351351351351352,34,107,1128.4481818181819,3.08411214953271,0,0.22901203,Low
102833,47,4,2218.39,7.6,10,70,554.5975,1.7142857142857142,1,0.8188954,High
102836,81,14,12034.85,7.65625,26,239,859.6321428571429,1.7573221757322175,1,0.9266195,High
102838,0,32,31689.07,7.473118279569892,67,121,990.2834375,7.933884297520661,0,0.033301838,Low
102839,1,6,5781.47,9.066666666666666,12,22,963.5783333333334,8.181818181818182,0,0.08555124,Low
102841,0,12,9745.63,8.129032258064516,28,130,812.1358333333333,2.7692307692307696,0,0.20892723,Low
102842,13,41,44289.840000000004,7.596899224806202,74,449,1080.24,2.739420935412027,0,0.04115875,Low
102843,40,14,15783.4,8.613636363636363,39,118,1127.3857142857144,3.5593220338983054,1,0.71539557,High
102845,0,44,48960.36,7.94488188976378,78,429,1112.7354545454546,3.0769230769230766,0,0.024738923,Low
102846,0,36,33417.12,7.680412371134021,68,379,928.2533333333334,2.849604221635884,0,0.04440432,Low
102847,184,30,29286.0,7.701298701298701,59,284,976.2,3.169014084507042,1,0.9760507,High
102849,2,2,1306.9499999999998,6.4,5,25,653.4749999999999,2.4,1,0.25892445,Low
102850,5,43,39801.2,7.420634920634921,80,272,925.6093023255813,4.74264705882353,0,0.030605879,Low
102851,89,49,50591.45,7.613138686131387,79,419,1032.4785714285713,3.5083532219570404,1,0.8829355,High
102854,2,55,53536.69,7.240963855421687,93,345,973.3943636363637,4.782608695652174,0,0.02242046,Low
102855,6,57,50939.92,7.104294478527607,90,414,893.6828070175438,4.130434782608695,0,0.026690602,Low
102857,18,7,4463.43,7.333333333333333,14,44,637.6328571428572,4.772727272727273,0,0.23373346,Low
102858,14,33,34372.14,7.774193548387097,65,272,1041.58,3.639705882352941,0,0.18957038,Low
102859,66,13,9119.67,7.033333333333333,27,177,701.5130769230769,2.2033898305084745,0,0.8651109,High
102860,3,26,24110.4,7.887323943661972,54,98,927.323076923077,7.959183673469388,0,0.041482713,Low
102861,20,13,10057.55,7.114285714285714,29,91,773.6576923076923,4.285714285714286,0,0.23717707,Low
102862,181,15,12251.210000000001,6.511111111111111,37,260,816.7473333333334,1.7307692307692308,1,0.97689205,High
102863,0,3,4995.5599999999995,10.0,7,22,1665.1866666666665,4.090909090909091,0,0.11951385,Low
102864,0,42,37932.94,7.469565217391304,75,382,903.1652380952381,3.298429319371728,0,0.036809117,Low
102865,2,49,58585.5,8.130718954248366,86,341,1195.6224489795918,4.310850439882698,0,0.026613291,Low
102868,1,14,13718.67,6.9743589743589745,34,69,979.905,6.086956521739131,0,0.06379786,Low
102869,10,3,1481.3600000000001,3.75,4,18,493.7866666666667,5.0,0,0.1736495,Low
102870,226,24,21806.47,7.327868852459017,45,180,908.6029166666667,4.0,1,0.9768059,High
102871,92,8,8675.95,7.818181818181818,20,66,1084.49375,3.6363636363636362,1,0.9699294,High
102872,11,41,44987.28,7.5,82,463,1097.250731707317,2.6565874730021597,0,0.030920172,Low
102873,17,23,25562.72,8.342465753424657,55,141,1111.4226086956521,4.8936170212765955,0,0.18160148,Low
102874,4,3,5667.23,10.222222222222221,9,14,1889.0766666666666,6.428571428571429,0,0.09485109,Low
102875,88,12,8863.59,6.7407407407407405,25,183,738.6325,1.9672131147540985,1,0.9439639,High
102876,15,6,5301.64,8.857142857142858,13,111,883.6066666666667,1.6216216216216215,0,0.40412498,Medium
102878,55,28,28907.1,7.435294117647059,60,291,1032.3964285714285,2.8865979381443303,1,0.8135952,High
102879,182,8,7525.92,6.730769230769231,22,71,940.74,3.380281690140845,1,0.97724354,High
102880,3,26,26720.46,7.802469135802469,55,190,1027.71,4.105263157894737,0,0.07053804,Low
102881,83,25,25009.47,7.0602409638554215,65,297,1000.3788000000001,2.525252525252525,1,0.9160287,High
102882,1,12,8240.27,6.783783783783784,30,196,686.6891666666667,1.836734693877551,0,0.20213911,Low
102883,2,13,10838.45,6.914285714285715,31,169,833.7269230769232,2.3076923076923075,0,0.20429954,Low
102884,4,48,48129.76,7.328467153284672,79,248,1002.7033333333334,5.806451612903225,0,0.027873874,Low
102888,12,16,17120.43,8.521739130434783,39,150,1070.026875,3.2,0,0.3153084,Medium
102889,78,4,2579.44,6.1,9,61,644.86,1.9672131147540985,1,0.9248267,High
102890,2,38,44883.91,7.733333333333333,77,470,1181.1555263157895,2.425531914893617,0,0.025758943,Low
102891,52,6,6099.23,6.045454545454546,20,191,1016.5383333333333,0.9424083769633509,1,0.82015413,High
102892,0,39,40549.83,7.448275862068965,75,312,1039.7392307692307,3.75,0,0.050117392,Low
102893,1,8,13194.72,7.612903225806452,27,42,1649.34,5.714285714285714,0,0.07609179,Low
102894,0,3,2781.71,7.111111111111111,9,9,927.2366666666667,10.0,0,0.08436388,Low
102895,2,22,20484.43,7.142857142857143,50,164,931.1104545454546,4.024390243902439,0,0.092155576,Low
102896,7,77,73323.87,7.375,100,522,952.2580519480518,4.42528735632184,0,0.024124224,Low
102900,240,9,7803.33,6.9411764705882355,16,85,867.0366666666666,3.176470588235294,1,0.97724354,High
102901,17,5,6268.64,6.6521739130434785,20,55,1253.728,2.7272727272727275,0,0.4668092,Medium
102902,35,1,172.9,3.75,4,1,172.9,30.0,0,0.3294187,Medium
102905,27,4,5799.7,7.333333333333333,13,62,1449.925,1.9354838709677418,0,0.55801374,Medium
102906,2,18,19054.16,7.944444444444445,46,482,1058.5644444444445,1.120331950207469,0,0.057089042,Low
102908,53,19,12283.3,6.604166666666667,39,302,646.4894736842105,1.8874172185430464,0,0.81616163,High
102909,25,8,5588.89,7.684210526315789,17,77,698.61125,3.1168831168831166,1,0.5459316,Medium
102910,167,3,1838.6299999999999,5.714285714285714,7,64,612.8766666666667,1.40625,1,0.97743464,High
102911,24,29,24536.52,7.487179487179487,59,372,846.0868965517242,2.338709677419355,1,0.1682531,Low
102913,15,10,8156.09,8.222222222222221,18,76,815.609,3.947368421052632,0,0.26660967,Low
102914,196,13,15234.6,8.048780487804878,35,107,1171.8923076923077,3.644859813084112,1,0.97582835,High
102915,6,3,2547.79,7.75,8,25,849.2633333333333,3.5999999999999996,0,0.16987734,Low
102917,7,45,47524.75,7.292857142857143,77,252,1056.1055555555556,5.357142857142857,0,0.044456128,Low
102918,134,25,23572.78,8.387096774193548,49,180,942.9112,4.166666666666667,1,0.97502375,High
102919,194,13,14666.289999999999,7.9411764705882355,28,199,1128.1761538461537,1.9597989949748742,1,0.9768059,High
102920,22,11,12394.17,8.357142857142858,25,280,1126.7427272727273,1.1785714285714286,1,0.45458603,Medium
102921,19,25,26218.32,7.466666666666667,59,282,1048.7328,2.6595744680851063,1,0.330075,Medium
102924,13,30,22488.84,7.457142857142857,49,242,749.628,3.71900826446281,0,0.21457714,Low
102925,75,41,35513.3,7.2772277227722775,64,321,866.1780487804879,3.8317757009345796,1,0.9295041,High
102926,3,9,6560.450000000001,6.863636363636363,22,74,728.938888888889,3.6486486486486487,0,0.16016923,Low
102927,250,35,31967.21,7.77319587628866,72,261,913.3488571428571,4.022988505747127,1,0.9768059,High
102928,1,21,16193.48,7.96,39,122,771.1180952380952,5.163934426229509,0,0.072997384,Low
102930,163,5,2293.1,7.111111111111111,9,71,458.62,2.112676056338028,1,0.97714907,High
102932,48,2,462.78999999999996,6.5,2,15,231.39499999999998,4.0,1,0.68630266,High
102934,17,40,33066.23,7.095652173913043,77,264,826.6557500000001,4.545454545454545,0,0.12407517,Low
102935,8,1,1125.96,6.4,5,1,1125.96,30.0,0,0.1140461,Low
102936,15,19,18579.85,7.125,45,257,977.8868421052631,2.217898832684825,1,0.33079877,Medium
102937,5,8,8912.36,8.8,20,42,1114.045,5.714285714285714,0,0.092231326,Low
102938,31,48,48062.33,7.955223880597015,82,259,1001.2985416666667,5.55984555984556,0,0.26213324,Low
102939,2,30,27712.17,7.235955056179775,69,167,923.7389999999999,5.389221556886228,0,0.03741438,Low
102940,0,81,76323.58,7.216101694915254,107,505,942.2664197530864,4.811881188118813,0,0.020860659,Low
102941,53,5,5425.35,8.5625,13,49,1085.0700000000002,3.061224489795918,1,0.8145706,High
102943,8,8,7514.28,6.875,22,38,939.285,6.315789473684211,0,0.12292123,Low
102944,0,33,34333.020000000004,7.622448979591836,66,357,1040.3945454545456,2.773109243697479,0,0.04535631,Low
102945,19,32,25985.72,7.213483146067416,62,302,812.05375,3.178807947019868,0,0.27040383,Low
102947,46,25,21778.52,7.279411764705882,52,333,871.1408,2.2522522522522523,1,0.7924605,High
102948,8,7,7768.650000000001,9.681818181818182,21,86,1109.807142857143,2.441860465116279,1,0.32200876,Medium
102949,4,3,622.64,4.166666666666667,6,51,207.54666666666665,1.7647058823529411,0,0.3069169,Medium
102950,0,3,2954.51,6.777777777777778,9,87,984.8366666666667,1.0344827586206897,0,0.26079944,Low
102951,64,1,1530.69,9.666666666666666,3,1,1530.69,30.0,1,0.5582673,Medium
102954,7,32,28502.5,7.788235294117647,64,276,890.703125,3.4782608695652177,0,0.1068334,Low
102955,13,12,10662.49,7.142857142857143,30,209,888.5408333333334,1.7224880382775118,1,0.38555232,Medium
102956,0,64,57575.71,7.133333333333334,93,374,899.62046875,5.133689839572193,0,0.022388157,Low
102957,33,15,12967.24,6.319148936170213,40,222,864.4826666666667,2.0270270270270268,0,0.5391297,Medium
102959,28,61,52341.73,6.784313725490196,84,437,858.0611475409837,4.187643020594966,0,0.08934989,Low
102960,30,19,17154.69,7.173076923076923,36,431,902.8784210526316,1.322505800464037,1,0.13024753,Low
102961,10,63,50660.22,7.333333333333333,90,521,804.1304761904762,3.6276391554702494,0,0.028758157,Low
102962,14,26,29420.02,7.757142857142857,53,293,1131.5392307692307,2.662116040955631,0,0.25691804,Low
102963,273,2,1399.99,11.0,3,67,699.995,0.8955223880597015,1,0.9750906,High
102964,7,7,4289.05,6.176470588235294,16,84,612.7214285714286,2.5,0,0.33268872,Medium
102965,1,20,20594.44,7.389830508474576,51,134,1029.722,4.477611940298507,0,0.063357174,Low
102968,2,19,13380.76,7.12,40,334,704.2505263157894,1.7065868263473054,0,0.119066305,Low
102969,115,44,35236.64,6.9491525423728815,74,353,800.8327272727273,3.7393767705382435,1,0.970411,High
102971,118,26,25072.99,7.584415584415584,58,317,964.3457692307693,2.460567823343849,1,0.9752,High
102972,110,25,26809.03,7.666666666666667,55,346,1072.3612,2.167630057803468,1,0.9693667,High
102973,0,4,3911.91,7.5,14,86,977.9775,1.3953488372093024,0,0.26079944,Low
102974,0,5,2274.51,5.0,11,31,454.90200000000004,4.838709677419354,0,0.12721875,Low
102975,0,57,50452.95,7.389261744966443,87,319,885.1394736842104,5.36050156739812,0,0.024381055,Low
102976,19,7,5595.94,8.8,20,80,799.42,2.625,1,0.4515342,Medium
102977,5,99,87273.6,7.392307692307693,104,508,881.5515151515152,5.846456692913386,0,0.021839922,Low
102978,57,12,12762.79,7.27027027027027,30,266,1063.5658333333333,1.3533834586466165,1,0.8107131,High
102980,12,3,2038.3799999999999,5.666666666666667,5,5,679.4599999999999,18.0,0,0.16673855,Low
102981,163,22,17132.11,7.383333333333334,51,269,778.7322727272727,2.453531598513011,1,0.9767097,High
102983,31,22,18761.4,7.230769230769231,44,216,852.7909090909092,3.0555555555555554,1,0.54469866,Medium
102984,4,23,21625.45,7.734375,50,299,940.2369565217392,2.3076923076923075,0,0.12890555,Low
102985,0,6,6286.44,7.625,14,33,1047.74,5.454545454545454,0,0.08337392,Low
102986,36,20,19132.36,7.586206896551724,46,288,956.618,2.0833333333333335,1,0.61964977,High
102987,11,1,621.23,6.5,2,1,621.23,30.0,0,0.12958544,Low
102988,17,21,21418.48,8.517241379310345,49,479,1019.927619047619,1.3152400835073068,0,0.06462753,Low
102990,17,2,1597.6799999999998,9.0,4,5,798.8399999999999,12.0,0,0.1710754,Low
102991,66,5,5360.97,7.294117647058823,14,79,1072.194,1.89873417721519,1,0.8604277,High
102993,12,52,47571.51,6.914285714285715,82,426,914.8367307692308,3.6619718309859155,0,0.034519177,Low
102994,5,19,19431.9,7.709090909090909,44,448,1022.7315789473685,1.2723214285714286,0,0.06460198,Low
102995,213,21,21911.84,8.224137931034482,46,279,1043.4209523809525,2.258064516129032,1,0.9760507,High
102996,13,21,21635.38,8.372881355932204,50,179,1030.2561904761906,3.519553072625698,0,0.2572471,Low
102997,22,1,749.99,7.333333333333333,3,1,749.99,30.0,0,0.20359857,Low
102998,1,42,43459.86,7.556451612903226,72,287,1034.7585714285715,4.390243902439025,0,0.036462393,Low
102999,57,18,16101.9,8.136363636363637,37,121,894.55,4.462809917355372,1,0.79846025,High
103001,71,13,13777.460000000001,8.18918918918919,31,295,1059.8046153846155,1.3220338983050848,1,0.8588909,High
103002,254,6,6814.41,9.8,14,153,1135.735,1.1764705882352942,1,0.9751819,High
103003,206,11,12762.55,7.806451612903226,28,125,1160.2318181818182,2.6399999999999997,1,0.97582835,High
103005,4,23,16194.91,6.5,49,274,704.1265217391305,2.5182481751824817,0,0.16644292,Low
103007,5,41,33181.87,7.061946902654867,78,348,809.3139024390244,3.53448275862069,0,0.044456374,Low
103008,1,10,7818.5,7.2272727272727275,20,129,781.85,2.3255813953488373,0,0.2570619,Low
103009,22,10,7199.26,7.384615384615385,25,253,719.926,1.1857707509881423,0,0.48931444,Medium
103010,9,17,17126.13,7.479166666666667,34,223,1007.419411764706,2.286995515695067,1,0.2574925,Low
103011,0,34,30232.84,7.707070707070707,68,306,889.2011764705883,3.3333333333333335,0,0.06699334,Low
103012,51,8,4087.5,6.2631578947368425,17,331,510.9375,0.7250755287009063,1,0.81935626,High
103013,1,4,2325.2,9.0,6,40,581.3,3.0,0,0.26408094,Low
103014,11,11,9004.5,7.903225806451613,29,256,818.5909090909091,1.2890625,0,0.3083092,Medium
103015,12,38,38525.45,7.590909090909091,72,223,1013.8276315789473,5.112107623318385,0,0.09505545,Low
103016,109,9,5819.58,6.130434782608695,23,79,646.62,3.4177215189873418,1,0.97714907,High
103018,10,42,43608.61,7.516949152542373,79,241,1038.300238095238,5.228215767634855,0,0.052941892,Low
103019,10,13,16593.15,8.705882352941176,28,200,1276.396153846154,1.95,1,0.26449153,Low
103020,34,19,17077.86,6.909090909090909,45,138,898.8347368421053,4.130434782608696,1,0.52828294,Medium
103021,2,38,35531.61,7.773584905660377,71,335,935.0423684210526,3.4029850746268657,0,0.047517575,Low
103022,42,23,20858.98,7.222222222222222,52,465,906.9121739130435,1.4838709677419355,0,0.14794047,Low
103024,199,32,27682.22,7.423913043478261,59,261,865.069375,3.6781609195402303,1,0.9768059,High
103025,8,18,19905.42,7.5,45,97,1105.8566666666666,5.56701030927835,0,0.10304871,Low
103028,5,31,23523.8,7.1234567901234565,57,294,758.832258064516,3.1632653061224487,0,0.10442928,Low
103029,214,19,18394.35,6.8,52,145,968.1236842105262,3.931034482758621,1,0.9768059,High
103030,8,26,26538.31,7.648648648648648,56,450,1020.7042307692308,1.7333333333333334,0,0.045662247,Low
103033,1,12,11509.15,6.7,31,118,959.0958333333333,3.050847457627119,0,0.20049304,Low
103034,0,33,38176.13,7.747572815533981,70,413,1156.8524242424241,2.397094430992736,0,0.030783221,Low
103035,129,16,16897.4,7.775510204081633,37,166,1056.0875,2.891566265060241,1,0.9767097,High
103037,2,49,49706.82,7.7482993197278915,88,364,1014.4248979591837,4.038461538461538,0,0.03738692,Low
103039,410,2,2233.32,8.666666666666666,6,40,1116.66,1.5,1,0.97597325,High
103040,73,4,3333.89,7.111111111111111,9,163,833.4725,0.7361963190184049,1,0.90486765,High
103041,1,69,66400.61,7.290816326530612,99,518,962.3276811594203,3.9961389961389964,0,0.022338992,Low
103042,2,34,37423.22,7.2,72,286,1100.6829411764706,3.5664335664335667,0,0.060639862,Low
103043,27,16,16413.68,7.62,38,373,1025.855,1.2868632707774799,0,0.26202467,Low
103045,2,26,23025.23,6.986486486486487,53,332,885.5857692307692,2.3493975903614457,0,0.08598016,Low
103046,100,28,30489.05,7.620689655172414,65,252,1088.8946428571428,3.333333333333333,1,0.9716466,High
103047,96,11,10807.16,7.892857142857143,23,63,982.4690909090909,5.238095238095238,1,0.9633097,High
103048,57,45,34081.19,6.5423728813559325,80,260,757.3597777777778,5.1923076923076925,0,0.6806223,High
103049,0,10,8270.02,7.28,23,204,827.0020000000001,1.4705882352941178,0,0.24475832,Low
103050,2,37,31412.47,7.302083333333333,67,285,848.9856756756757,3.8947368421052633,0,0.05415951,Low
103051,82,25,21309.53,6.861538461538461,54,428,852.3811999999999,1.7523364485981308,1,0.84934425,High
103052,27,14,14007.69,8.11111111111111,38,267,1000.5492857142857,1.5730337078651684,1,0.53513426,Medium
