Date,Revenue,Orders,UnitsSold,Revenue_lag1,Revenue_lag7,Revenue_lag14,Revenue_lag30,Revenue_roll7_mean,Revenue_roll7_std,Revenue_roll14_mean,Revenue_roll14_std,Revenue_roll30_mean,Revenue_roll30_std,DayOfWeek,IsWeekend,Month,Revenue_diff1
2023-10-19,192242.25,204,4206,142704.18,184451.36,159983.59,160019.21,176130.12857142856,22037.20876950605,172929.5457142857,17245.947025983292,173424.21566666669,13366.076143236864,3,0,10,49538.07000000001
2023-10-20,172598.95,180,3955,192242.25,150346.48,154688.23,160674.44,179309.05285714287,19108.31055349576,174208.88285714286,16433.888064432893,173821.69933333335,13149.396522732732,4,0,10,-19643.29999999999
2023-10-21,206178.0,209,4461,172598.95,201122.07,167674.14,168243.99,180031.32857142857,20138.0486537796,176959.1585714286,18364.619318985904,175086.16633333333,14362.481398867369,5,1,10,33579.04999999999
2023-10-22,189169.24,197,4275,206178.0,177755.06,174022.4,178113.63,181661.92571428572,20383.629538034733,178041.0757142857,18622.657967845935,175454.68666666665,14582.983111663583,6,1,10,-17008.76000000001
2023-10-23,204524.8,223,4580,189169.24,176984.71,154016.0,182113.5,185596.22428571427,21929.576131659313,181648.84714285712,18502.397455192793,176201.73,15482.16769390673,0,0,10,15355.559999999998
2023-10-24,169700.17,184,3776,204524.8,191756.15,175729.06,179014.29,182445.37,22474.735941443523,181218.2121428571,18719.660592894907,175891.25933333335,15517.171807498558,1,0,10,-34824.629999999976
2023-10-25,185923.26,198,4066,169700.17,142704.18,177521.55,166902.16,188619.52428571432,14121.938028324646,181818.33428571429,18726.70679784536,176525.296,15525.810614531363,2,0,10,16223.089999999997
2023-10-26,181178.82,182,4067,185923.26,192242.25,184451.36,195868.19,187039.0342857143,14267.264981072642,181584.58142857143,18711.73080416196,176035.65033333335,15121.10675212691,3,0,10,-4744.440000000002
2023-10-27,199228.94,204,4333,181178.82,172598.95,150346.48,170958.44,190843.31857142856,13292.220876009673,185076.18571428573,16908.126192955213,176978.00033333333,15664.915914877538,4,0,10,18050.119999999995
2023-10-28,186444.79,199,4308,199228.94,206178.0,201122.07,170786.63,188024.28857142857,11464.909528581586,184027.80857142856,16280.041716892089,177499.93899999998,15712.29758744986,5,1,10,-12784.149999999994
2023-10-29,178037.45,188,3969,186444.79,189169.24,177755.06,183738.85,186434.03285714285,12037.362260974664,184047.97928571427,16271.844921909244,177309.89233333335,15668.65302879338,6,1,10,-8407.339999999997
2023-10-30,206306.15,196,4340,178037.45,204524.8,176984.71,166952.97,186688.51142857145,12493.734494609458,186142.36785714285,17155.788627983373,178621.665,16401.838245323957,0,0,10,28268.699999999983
2023-10-31,208486.79,218,4708,206306.15,169700.17,191756.15,173778.58,192229.4571428571,12303.16394302716,187337.41357142857,18131.86497291026,179778.60533333334,17250.590722368157,1,0,10,2180.640000000014
2023-11-01,223892.77,229,4738,208486.79,185923.26,142704.18,170160.79,197653.67285714284,16658.5788906348,193136.5985714286,15559.512913636549,181569.67133333333,18925.646855259645,2,0,11,15405.979999999981
2023-11-02,177247.61,193,3811,223892.77,181178.82,192242.25,171503.23,197092.07142857145,17358.131405992237,192065.55285714287,16131.383413829386,181761.15066666668,18849.19297715314,3,0,11,-46645.16
2023-11-03,189419.8,207,4249,177247.61,199228.94,172598.95,182919.55,195690.7657142857,17551.73444940248,193267.04214285713,15167.579826477457,181977.82566666667,18900.259786333143,4,0,11,12172.190000000002
2023-11-04,218889.16,222,4942,189419.8,186444.79,206178.0,159983.59,200325.67571428572,18932.69213408229,194174.98214285713,16335.38003463967,183941.3446666667,19583.959634090577,5,1,11,29469.360000000015
2023-11-05,186267.67,203,4176,218889.16,178037.45,189169.24,154688.23,201501.42142857143,17520.782240637174,193967.72714285713,16421.953171154775,184993.9926666667,18789.98064912404,6,1,11,-32621.48999999999
2023-11-06,173873.52,204,4085,186267.67,206306.15,204524.8,167674.14,196868.1885714286,20132.12381446281,191778.35,16941.22250375039,185200.63866666667,18626.310969733095,0,0,11,-12394.150000000023
2023-11-07,172842.47,193,4086,173873.52,208486.79,169700.17,174022.4,191776.14285714287,21183.93732095154,192002.8,16644.429627234553,185161.30766666663,18651.956775568666,1,0,11,-1031.0499999999884
2023-11-08,173245.38,200,3744,172842.47,223892.77,185923.26,154016.0,184540.80142857143,16522.789698001794,191097.2371428571,17331.343039567204,185802.287,17858.25681969361,2,0,11,402.9100000000035
2023-11-09,178442.92,182,3944,173245.38,177247.61,181178.82,175729.06,184711.56,16440.82765405217,190901.8157142857,17466.678078917248,185892.749,17812.28522362925,3,0,11,5197.540000000008
2023-11-10,194696.93,209,4460,178442.92,189419.8,199228.94,177521.55,185465.43571428573,16809.554196411886,190578.1007142857,17342.029369353204,186465.26166666663,17809.96539090139,4,0,11,16254.00999999998
2023-11-11,195154.28,214,4337,194696.93,218889.16,186444.79,184451.36,182074.73857142855,9929.897971580278,191200.2071428571,17338.566847201135,186822.02566666668,17875.311400857514,5,1,11,457.3500000000058
2023-11-12,193819.56,201,4164,195154.28,186267.67,178037.45,150346.48,183153.58,10830.744103279012,192327.5007142857,16925.057588210213,188271.12833333333,16527.697830340323,6,1,11,-1334.7200000000012
2023-11-13,182874.23,204,4023,193819.56,173873.52,206306.15,201122.07,184439.39571428573,10051.661350621343,190653.79214285713,16591.684554736727,187662.86700000003,16373.50617136854,0,0,11,-10945.329999999987
2023-11-14,176893.72,192,4046,182874.23,172842.47,208486.79,177755.06,185018.14571428573,9365.888910210724,188397.14428571428,16121.46512672389,187634.15566666663,16392.223327888696,1,0,11,-5980.510000000009
2023-11-15,198283.68,219,4395,176893.72,173245.38,223892.77,176984.71,188595.0457142857,8889.470761547513,186567.92357142855,12918.921000125982,188344.1213333333,16376.31249953839,2,0,11,21389.959999999992
2023-11-16,186932.51,219,4215,198283.68,178442.92,177247.61,191756.15,189807.8442857143,7783.940180279831,187259.70214285716,12637.689751767748,188183.33333333337,16365.333256085603,3,0,11,-11351.169999999984
2023-11-17,208831.74,225,4636,186932.51,194696.93,189419.8,142704.18,191827.1028571429,10590.892008068537,188646.26928571428,13895.257812482478,190387.58533333332,14358.87488204634,4,0,11,21899.22999999998
2023-11-18,188940.41,206,4270,208831.74,195154.28,218889.16,192242.25,190939.40714285715,10525.752730825005,186507.0728571429,10853.58603178979,190277.524,14356.822815094294,5,1,11,-19891.329999999987
2023-11-19,176874.2,192,4055,188940.41,193819.56,186267.67,172598.95,188518.64142857143,11642.328291551505,185836.11071428572,11155.669651095384,190420.03233333337,14195.604389848831,6,1,11,-12066.209999999992
2023-11-20,224316.55,226,4866,176874.2,182874.23,173873.52,206178.0,194438.9728571429,17404.69982712532,189439.1842857143,14606.972077388958,191024.65066666665,15237.922069482029,0,0,11,47442.34999999998
2023-11-21,193974.45,214,4337,224316.55,176893.72,172842.47,189169.24,196879.07714285716,15643.116577915966,190948.61142857143,13831.25712715809,191184.82433333335,15243.000541947751,1,0,11,-30342.099999999977
2023-11-22,207886.38,214,4554,193974.45,198283.68,173245.38,204524.8,198250.89142857143,16198.031071618749,193422.9685714286,13515.566961295186,191296.877,15356.379374180642,2,0,11,13911.929999999993
2023-11-23,173655.13,186,3757,207886.38,186932.51,178442.92,169700.17,196354.12285714288,18375.340670657948,193080.98357142857,13976.478559265346,191428.70899999997,15180.55168084628,3,0,11,-34231.25
2023-11-24,217534.86,228,4793,173655.13,208831.74,194696.93,185923.26,197597.42571428575,19613.05241824708,194712.26428571428,15436.149137880302,192482.429,15866.834535250697,4,0,11,43879.72999999998
2023-11-25,216286.79,224,4738,217534.86,188940.41,195154.28,181178.82,201504.0514285714,20312.341470115975,196221.72928571427,16480.611219964438,193652.69466666665,16293.352866332329,5,1,11,-1248.0699999999779
2023-11-26,185158.66,204,4160,216286.79,176874.2,193819.56,199228.94,202687.54571428572,18825.00519911856,195603.0935714286,16738.257061806406,193183.68533333336,16329.771944937298,6,1,11,-31128.130000000005
2023-11-27,212655.48,218,4920,185158.66,224316.55,182874.23,186444.79,201021.67857142855,17021.57953231897,197730.32571428572,16887.88488351995,194057.375,16654.729233768532,0,0,11,27496.820000000007
2023-11-28,217701.33,219,4757,212655.48,193974.45,176893.72,178037.45,204411.23285714287,17731.933585579514,200645.155,16532.806973936335,195379.50433333332,16911.512097679417,1,0,11,5045.849999999977
2023-11-29,199825.89,213,4399,217701.33,207886.38,198283.68,206306.15,203259.73428571428,17730.36891340883,200755.31285714288,16520.99579812686,195163.49566666663,16808.205066449114,2,0,11,-17875.439999999973
2023-11-30,223593.5,224,4826,199825.89,173655.13,186932.51,208486.79,210393.78714285715,13335.181244010226,203373.955,17058.21216133449,195667.05266666663,17435.69945992853,3,0,11,23767.609999999986
2023-12-01,169895.43,178,3866,223593.5,217534.86,208831.74,223892.77,203588.15428571423,19714.07235318401,200592.79,19146.218233339376,193867.14133333333,17207.055334956684,4,0,12,-53698.07000000001
2023-12-02,208071.6,220,4643,169895.43,216286.79,188940.41,177247.61,202414.55571428573,19065.99282186412,201959.30357142855,18932.108161861852,194894.60766666665,17100.400336105227,5,1,12,38176.17000000001
2023-12-03,183919.17,204,4305,208071.6,185158.66,176874.2,189419.8,202237.4857142857,19257.753300181223,202462.5157142857,18297.036827179865,194711.25333333333,17190.379433174036,6,1,12,-24152.429999999993
2023-12-04,195719.62,212,4225,183919.17,212655.48,224316.55,218889.16,199818.07714285716,18788.913294403243,200419.87785714288,17235.060180997294,193938.93533333333,16576.173788361557,0,0,12,11800.449999999983
2023-12-05,182821.07,198,4106,195719.62,217701.33,193974.45,186267.67,194835.18285714285,17857.87616866025,199623.20785714284,17804.286059693557,193824.04866666667,16642.98468317484,1,0,12,-12898.549999999988
2023-12-06,190661.68,213,4229,182821.07,199825.89,207886.38,173873.52,193526.01,17766.70988513292,198392.87214285712,17784.48033741385,194383.654,16226.055540181884,2,0,12,7840.609999999986
2023-12-07,200642.82,213,4617,190661.68,223593.5,173655.13,172842.47,190247.34142857144,12683.869265869196,200320.56428571427,16297.293433622386,195310.33233333335,15739.971128099274,3,0,12,9981.140000000014
2023-12-08,207668.76,218,4624,200642.82,169895.43,217534.86,173245.38,195643.53142857147,10414.386667440413,199615.84285714288,15697.952349641091,196457.77833333332,15325.236889119273,4,0,12,7025.940000000002
2023-12-09,212275.76,205,4525,207668.76,208071.6,216286.79,178442.92,196244.12571428576,11331.41534494294,199329.3407142857,15404.140448306138,197585.53966666665,15198.16429478735,5,1,12,4607.0
2023-12-10,217469.84,223,4734,212275.76,183919.17,185158.66,194696.93,201037.07857142857,12303.288694909736,201637.28214285715,15537.634880572006,198344.63666666663,15611.993871077952,6,1,12,5194.079999999987
2023-12-11,196611.67,217,4489,217469.84,195719.62,212655.48,195154.28,201164.5142857143,12243.50625568542,200491.29571428572,15251.495197153336,198393.21633333337,15603.989570059806,0,0,12,-20858.169999999984
2023-12-12,208668.2,219,4428,196611.67,182821.07,217701.33,193819.56,204856.96142857143,9343.490267865289,199846.07214285716,14646.484140772698,198888.171,15689.17678551451,1,0,12,12056.529999999999
2023-12-13,196190.44,204,4358,208668.2,190661.68,199825.89,182874.23,205646.7842857143,8093.626094341613,199586.3971428571,14679.060631973563,199332.04466666665,15406.3114129654,2,0,12,-12477.76000000001
2023-12-14,179846.14,214,4126,196190.44,200642.82,223593.5,176893.72,202675.83,12727.190718698002,196461.5857142857,13805.815907847513,199430.45866666667,15266.833577054147,3,0,12,-16344.299999999988
2023-12-15,201097.65,216,4733,179846.14,207668.76,169895.43,198283.68,201737.1,12538.481470908378,198690.31571428577,11515.86974003495,199524.25766666667,15268.189259523417,4,0,12,21251.50999999998
2023-12-16,235486.54,244,5157,201097.65,212275.76,208071.6,186932.51,205052.92571428572,17768.321765261742,200648.52571428573,15028.863879166463,201142.72533333336,16417.56944541339,5,1,12,34388.890000000014
2023-12-17,197014.7,187,4306,235486.54,217469.84,183919.17,208831.74,202130.7628571429,17053.541235535315,201583.92071428572,14297.26062223928,200748.824,16368.415661909774,6,1,12,-38471.84
2023-12-18,208292.54,220,4500,197014.7,196611.67,195719.62,188940.41,203799.45857142855,16994.87621763768,202481.98642857143,14295.442626062742,201393.895,16268.025990492211,0,0,12,11277.839999999997
2023-12-19,215586.47,232,4732,208292.54,208668.2,182821.07,176874.2,204787.78285714285,17518.306648474034,204822.37214285717,13488.365411475606,202684.304,15784.180753604982,1,0,12,7293.929999999993
2023-12-20,221982.58,239,5089,215586.47,196190.44,190661.68,224316.55,208472.3742857143,18111.04475907838,207059.5792857143,13556.276462016944,202606.505,15679.283838377063,2,0,12,6396.109999999986
2023-12-21,195585.42,219,4512,221982.58,179846.14,200642.82,193974.45,210720.84285714285,14601.841656429351,206698.33642857143,13805.51392531727,202660.204,15651.434948452474,3,0,12,-26397.159999999974
2023-12-22,252949.23,247,5468,195585.42,201097.65,207668.76,207886.38,218128.21142857143,20759.856110640343,209932.6557142857,18541.949794801276,204162.29900000003,18135.542927707094,4,0,12,57363.81
2023-12-23,200283.01,206,4417,252949.23,235486.54,212275.76,173655.13,213099.13571428572,20107.743864240623,209076.0307142857,18701.713133698275,205049.895,17219.442023253014,5,1,12,-52666.22
2023-12-24,216867.65,233,4794,200283.01,197014.7,217469.84,217534.86,215935.27142857143,18819.826190328953,209033.01714285713,18681.604193559884,205027.65466666667,17203.18381458039,6,1,12,16584.639999999985
2023-12-25,221219.88,232,4899,216867.65,208292.54,196611.67,216286.79,217782.0342857143,18577.572319490657,210790.74642857144,18580.39816633127,205192.091,17337.566667896088,0,0,12,4352.2300000000105
2023-12-26,199755.29,234,4564,221219.88,215586.47,208668.2,185158.66,215520.43714285715,19812.018302321812,210154.11,18809.99603383421,205678.64533333332,16956.601516662737,1,0,12,-21464.589999999997
2023-12-27,198812.34,223,4657,199755.29,221982.58,196190.44,212655.48,212210.40285714288,20476.82977696992,210341.38857142857,18672.82682543465,205217.20733333335,16948.548804707512,2,0,12,-942.9500000000116
2023-12-28,209610.92,225,4813,198812.34,195585.42,179846.14,217701.33,214214.04571428572,19227.01445675432,212467.4442857143,16501.887583830452,204947.52700000003,16806.828926891656,3,0,12,10798.580000000016
2023-12-29,194727.46,217,4444,209610.92,252949.23,201097.65,199825.89,205896.65,10108.804169281311,212012.4307142857,16921.98414725026,204777.57933333336,16885.994601116177,4,0,12,-14883.460000000021
2023-12-30,220180.58,226,4842,194727.46,200283.01,235486.54,223593.5,208739.16,11023.355439640203,210919.14785714285,15742.024182113497,204663.81533333336,16765.926949672594,5,1,12,25453.119999999995
2023-12-31,233567.0,250,5182,220180.58,216867.65,197014.7,169895.43,211124.7814285714,14373.570381514784,213530.02642857144,16280.486548247043,206786.201,16234.500008886049,6,1,12,13386.420000000013
2024-01-01,271499.02,284,6175,233567.0,221219.88,208292.54,208071.6,218307.51571428572,27146.49491878227,218044.775,22349.181254198666,208900.44833333333,20081.90656249574,0,0,1,37932.02000000002
2024-01-02,197873.57,208,4302,271499.02,199755.29,215586.47,183919.17,218038.6985714286,27369.229492745268,216779.56785714283,22991.203159883713,209365.59500000003,19640.074355787343,1,0,1,-73625.45000000001
2024-01-03,214811.02,235,4706,197873.57,198812.34,221982.58,195719.62,220324.22428571427,26136.33482551327,216267.3135714286,22946.209136502588,210001.975,19491.407244646263,2,0,1,16937.449999999983
2024-01-04,228100.0,222,4992,214811.02,209610.92,195585.42,182821.07,222965.5214285714,25805.36324658932,218589.78357142856,22329.05710981493,211511.27266666663,19062.448429602387,3,0,1,13288.98000000001
2024-01-05,210363.13,231,4909,228100.0,194727.46,252949.23,190661.68,225199.1885714286,23530.15054446151,215547.9192857143,20075.230474436103,212167.98766666665,18654.39371678742,4,0,1,-17736.869999999995
2024-01-06,232926.32,239,5240,210363.13,220180.58,200283.01,200642.82,227020.00857142857,23570.18716403037,217879.58428571429,20061.58118297934,213244.10433333332,18896.217284651982,5,1,1,22563.190000000002
2024-01-07,211324.54,228,4649,232926.32,233567.0,216867.65,207668.76,223842.5142857143,24035.153716467128,217483.64785714287,20137.644407559404,213365.96366666668,18870.793501832763,6,1,1,-21601.78
2024-01-08,209727.92,232,4670,211324.54,271499.02,221219.88,212275.76,215018.07142857145,11896.185507877071,216662.79357142857,20207.729003185686,213281.03566666663,18881.59933411347,0,0,1,-1596.6199999999953
2024-01-09,208874.23,231,4615,209727.92,197873.57,199755.29,217469.84,216589.5942857143,9794.90043728904,217314.1464285714,19762.8992869228,212994.51533333337,18881.061526269303,1,0,1,-853.6900000000023
2024-01-10,194729.28,229,4545,208874.23,214811.02,198812.34,196611.67,213720.77428571432,12862.993199433491,217022.4992857143,20084.45051931903,212931.76899999997,18940.417588066623,2,0,1,-14144.950000000012
2024-01-11,199874.25,229,4552,194729.28,228100.0,209610.92,208668.2,209688.52428571432,11999.238771043209,216327.02285714287,20524.59370196092,212638.63733333335,19076.240982362186,3,0,1,5144.970000000001
2024-01-12,216397.19,220,4556,199874.25,210363.13,194727.46,196190.44,210550.53285714285,12269.47484520568,217874.86071428572,19565.056931560543,213312.19566666667,18830.605341486003,4,0,1,16522.940000000002
2024-01-13,207197.25,227,4661,216397.19,232926.32,220180.58,179846.14,206874.95142857145,7294.283625483226,216947.48,19754.149369085382,214223.8993333333,17787.673763538976,5,1,1,-9199.940000000002
2024-01-14,212615.76,219,4751,207197.25,211324.54,233567.0,201097.65,207059.41142857145,7440.422342532672,215450.96285714285,19183.616584017444,214607.83633333337,17618.0787452883,6,1,1,5418.510000000009
2024-01-15,265661.63,276,5765,212615.76,209727.92,271499.02,235486.54,215049.94142857144,23495.809568030596,215034.00642857145,17891.63392011622,215613.67266666665,19600.952334934365,0,0,1,53045.869999999995
2024-01-16,239812.12,258,5475,265661.63,208874.23,197873.57,197014.7,219469.64,25002.02768864044,218029.6171428571,18303.59380501516,217040.25333333333,19757.418281878585,1,0,1,-25849.51000000001
2024-01-17,230322.51,248,5032,239812.12,194729.28,214811.02,208292.54,224554.38714285713,22639.6596375365,219137.58071428575,18561.43599736887,217774.58566666668,19830.340974785868,2,0,1,-9489.609999999986
2024-01-18,264391.07,263,5756,230322.51,199874.25,228100.0,215586.47,233771.07571428572,24008.838043285978,221729.8,22105.218150444416,219401.40566666663,21570.208329664805,3,0,1,34068.56
2024-01-19,231246.55,238,5035,264391.07,216397.19,210363.13,221982.58,235892.4128571429,22845.738667148213,223221.4728571429,21983.463743527547,219710.20466666663,21674.49399865602,4,0,1,-33144.52000000002
2024-01-20,209491.91,233,4589,231246.55,207197.25,232926.32,195585.42,236220.22142857144,22377.02922634924,221547.58642857143,22079.637527404335,220173.75433333332,21285.97480187308,5,1,1,-21754.639999999985
2024-01-21,232435.56,238,4816,209491.91,212615.76,211324.54,252949.23,239051.62142857144,20022.58684193648,223055.51642857143,22048.614928176514,219489.96533333336,20512.218415851647,6,1,1,22943.649999999994
2024-01-22,208402.61,241,4755,232435.56,265661.63,209727.92,200283.01,230871.76142857145,19010.183591509296,222960.85142857145,22112.989296292937,219760.61866666665,20302.54506226532,0,0,1,-24032.95000000001
2024-01-23,222592.22,250,5137,208402.61,239812.12,208874.23,216867.65,228411.7757142857,18773.130479391835,223940.70785714287,21741.589299000247,219951.4376666667,20301.31903803288,1,0,1,14189.610000000015
2024-01-24,218739.71,241,4829,222592.22,230322.51,194729.28,221219.88,226757.09,19084.52524934384,225655.73857142855,20148.718998309636,219868.76533333337,20301.025439006175,2,0,1,-3852.5100000000093
2024-01-25,221206.45,230,4743,218739.71,264391.07,199874.25,199755.29,220587.85857142857,9428.607733836336,227179.46714285715,18811.2649101311,220583.804,19942.777176485935,3,0,1,2466.74000000002
2024-01-26,208703.42,218,4773,221206.45,231246.55,216397.19,198812.34,217367.41142857145,9022.426515636427,226629.91214285715,19257.579138566623,220913.50666666665,19650.0436497278,4,0,1,-12503.029999999999
2024-01-27,203027.96,223,4464,208703.42,209491.91,207197.25,209610.92,216443.99,10214.79707710072,226332.10571428572,19610.218590643657,220694.07466666668,19816.66144137415,5,1,1,-5675.460000000021
2024-01-28,224106.8,253,5107,203027.96,232435.56,212615.76,194727.46,215254.16714285713,8357.941063938506,227152.89428571428,19228.726272287236,221673.386,19205.703307113363,6,1,1,21078.839999999997
2024-01-29,256778.14,259,5383,224106.8,208402.61,265661.63,220180.58,222164.9571428571,17137.261695692043,226518.35928571428,17965.279450825077,222893.30466666663,20241.96850788627,0,0,1,32671.340000000026
2024-01-30,250415.13,260,5419,256778.14,222592.22,239812.12,233567.0,226139.6585714286,20204.85248376874,227275.71714285715,18774.09786506334,223454.909,20775.02022734121,1,0,1,-6363.010000000009
2024-01-31,228101.22,254,5191,250415.13,218739.71,230322.51,271499.02,227477.01714285716,19941.51938411994,227117.05357142855,18755.74543534065,222008.3156666667,18723.96135318713,2,0,1,-22313.910000000003
2024-02-01,245448.08,264,5478,228101.22,221206.45,264391.07,197873.57,230940.10714285713,20759.228122969704,225763.98285714287,16394.550813882037,223594.13266666664,18623.77722974934,3,0,2,17346.859999999986
2024-02-02,229372.54,251,5244,245448.08,208703.42,231246.55,214811.02,233892.83857142855,18405.75075441601,225630.125,16353.943641709991,224079.51666666663,18576.668964950644,4,0,2,-16075.539999999979
2024-02-03,227419.23,255,5148,229372.54,203027.96,209491.91,228100.0,237377.30571428573,13146.01501610272,226910.64785714287,15681.129557426746,224056.82433333335,18572.003601846445,5,1,2,-1953.3099999999977
2024-02-04,218749.07,245,5044,227419.23,224106.8,232435.56,210363.13,236611.91571428571,14163.98223059103,225933.04142857145,15736.724350975892,224336.3556666667,18421.28741841307,6,1,2,-8670.160000000003
2024-02-05,263800.91,254,5468,218749.07,256778.14,208402.61,232926.32,237615.1685714286,15964.698295668371,229890.06285714285,17817.073913150085,225365.50866666663,19733.44785135314,0,0,2,45051.83999999997
2024-02-06,240876.36,264,5448,263800.91,250415.13,222592.22,211324.54,236252.4871428571,15072.201798126913,231196.0728571429,17910.861641449035,226350.56933333335,19745.96190183791,1,0,2,-22924.54999999999
2024-02-07,216793.78,240,5055,240876.36,228101.22,218739.71,209727.92,234637.13857142857,16618.063830500363,231057.07785714284,18022.168252935357,226586.09800000003,19582.313334472467,2,0,2,-24082.579999999987
2024-02-08,230770.22,232,5031,216793.78,245448.08,221206.45,208874.23,232540.3014285714,15938.735810847273,231740.20428571428,17799.94659713025,227315.96433333337,19305.491744382092,3,0,2,13976.440000000002
2024-02-09,232978.84,234,4846,230770.22,229372.54,208703.42,194729.28,233055.4871428571,15877.444614172897,233474.16285714283,16519.55368369697,228590.94966666668,18316.91028591841,4,0,2,2208.6199999999953
2024-02-10,230904.6,242,5064,232978.84,227419.23,203027.96,199874.25,233553.3971428571,15725.155034746964,235465.35142857145,14065.143054023218,229625.29466666668,17497.167180568154,5,1,2,-2074.2399999999907
2024-02-11,231570.35,252,4981,230904.6,218749.07,224106.8,216397.19,235385.00857142857,14404.650730707925,235998.46214285717,13739.171080676462,230131.06666666668,17320.011595814896,6,1,2,665.75
2024-02-12,241666.78,254,5183,231570.35,263800.91,256778.14,207197.25,232222.99,8235.82058451806,234919.07928571428,12520.649277659772,231280.051,16883.99470009978,0,0,2,10096.429999999993
2024-02-13,237315.1,256,5285,241666.78,240876.36,250415.13,212615.76,231714.23857142855,7705.07862803181,233983.36285714287,11738.56881782934,232103.36233333332,16541.212736790247,1,0,2,-4351.679999999993
2024-02-14,244302.15,253,5357,237315.1,216793.78,228101.22,265661.63,235644.0057142857,5536.896867939551,235140.57214285713,11911.37746170071,231391.37966666667,15472.094298566804,2,0,2,6987.049999999988
2024-02-15,220020.65,233,4985,244302.15,230770.22,245448.08,239812.12,234108.3528571429,8039.187461636147,233324.3271428571,12154.887444459084,230731.664,15522.523390771245,3,0,2,-24281.5
2024-02-16,252761.28,256,5532,220020.65,232978.84,229372.54,230322.51,236934.41571428571,10634.226841152971,234994.95142857145,13137.56057419743,231479.623,16034.302167793909,4,0,2,32740.630000000005
2024-02-17,241564.37,264,5462,252761.28,230904.6,227419.23,264391.07,238457.24,10387.215905124396,236005.31857142856,13053.780449902655,230718.733,14921.676785795478,5,1,2,-11196.910000000003
2024-02-18,237463.21,267,5444,241564.37,231570.35,218749.07,231246.55,239299.07714285716,9966.306060096991,237342.0428571429,12072.049981034412,230925.955,14972.33984822565,6,1,2,-4101.1600000000035
2024-02-19,228034.07,253,5034,237463.21,241666.78,263800.91,209491.91,237351.54714285713,10729.304080443744,234787.26857142855,9566.51847608421,231544.02700000003,14429.904508093114,0,0,2,-9429.139999999985
2024-02-20,255899.37,278,5671,228034.07,237315.1,240876.36,232435.56,240006.4428571429,12815.283205827296,235860.3407142857,11032.332215825068,232326.154,15100.215117788994,1,0,2,27865.29999999999
2024-02-21,259132.18,272,5931,255899.37,244302.15,216793.78,208402.61,242125.01857142855,14727.022112846922,238884.51214285713,11205.310520605371,234017.13966666668,15169.07300391865,2,0,2,3232.8099999999977
2024-02-22,247533.59,267,5355,259132.18,220020.65,230770.22,222592.22,246055.4385714286,11059.107914559869,240081.89571428573,11167.12006528015,234848.51866666664,15204.75470906552,3,0,2,-11598.589999999997
2024-02-23,222881.76,243,4927,247533.59,252761.28,232978.84,218739.71,241786.93571428573,13529.803275066366,239360.67571428572,11959.124193727472,234986.58699999997,15071.65656582779,4,0,2,-24651.829999999987
2024-02-24,237554.94,237,5116,222881.76,241564.37,230904.6,221206.45,241214.16,13625.326956740091,239835.7,11727.236087346904,235531.53666666668,14850.154155390956,5,1,2,14673.179999999993
2024-02-25,264285.47,268,5793,237554.94,237463.21,231570.35,208703.42,245045.91142857145,15965.25756243582,242172.4942857143,13129.214629352296,237384.27166666664,14854.86951808217,6,1,2,26730.52999999997
2024-02-26,250255.87,259,5589,264285.47,228034.07,241666.78,203027.96,248220.4542857143,14121.694641412338,242786.0007142857,13303.28863984602,238958.53533333333,13531.98001814158,0,0,2,-14029.599999999977
2024-02-27,248813.27,265,5473,250255.87,255899.37,237315.1,224106.8,247208.15428571423,13727.988333849004,243607.29857142855,13294.478756497756,239782.0843333333,13347.497217814112,1,0,2,-1442.6000000000058
2024-02-28,238783.65,276,5559,248813.27,259132.18,244302.15,256778.14,244301.22142857144,12912.423313352709,243213.12,13353.969858830049,239182.268,12955.963014405486,2,0,2,-10029.619999999995
2024-02-29,211149.33,227,4795,238783.65,247533.59,220020.65,250415.13,239103.46999999997,17794.509519591586,242579.45428571428,14683.442155696172,237873.408,13741.614798074856,3,0,2,-27634.320000000007
2024-03-01,270530.29,271,6042,211149.33,222881.76,252761.28,228101.22,245910.4028571428,19579.020275938827,243848.66928571425,16309.20482011859,239287.71033333332,14840.643274762517,4,0,3,59380.95999999999
2024-03-02,252515.34,280,5676,270530.29,237554.94,241564.37,245448.08,248047.6028571429,19329.88307439088,244630.88142857145,16453.1953421554,239523.28566666663,14997.070117873607,5,1,3,-18014.949999999983
2024-03-03,250154.56,261,5519,252515.34,264285.47,237463.21,229372.54,246028.9014285714,18046.75007153405,245537.40642857135,16377.352481085594,240216.01966666663,14991.999240986755,6,1,3,-2360.779999999999
2024-03-04,261876.73,274,5828,250154.56,250255.87,228034.07,227419.23,247689.0242857143,19009.23232136764,247954.73928571423,16090.196490685646,241364.603,15294.682907709475,0,0,3,11722.170000000013
2024-03-05,247765.7,272,5614,261876.73,248813.27,255899.37,218749.07,247539.37142857144,19003.028967254504,247373.76285714284,15927.288166812075,242331.824,14721.950124076558,1,0,3,-14111.029999999999
2024-03-06,234184.02,250,5347,247765.7,238783.65,259132.18,263800.91,246882.2814285714,19430.95058041459,245591.75142857144,15906.146961819548,241344.59433333337,14216.994483439998,2,0,3,-13581.680000000022
2024-03-07,227909.57,255,5033,234184.02,211149.33,247533.59,240876.36,249276.60142857145,14766.863953175018,244190.03571428568,16572.57500777201,240912.368,14427.274313595535,3,0,3,-6274.4499999999825
